Code,Description,last_updated
675019,Exogenous antigen-cell bound antibody reaction,09-06-2025
676018,Hypergammaglobulinemia,09-06-2025
677010,Dysgammaglobulinemia,09-06-2025
678017,Abnormal beta globulin level,09-06-2025
679013,Hypobetaglobulinemia,09-06-2025
680011,Hyperbetaglobulinemia,09-06-2025
681010,Abnormal alpha globulin level,09-06-2025
682015,Hypoalphaglobulinemia,09-06-2025
683013,Hyperalphaglobulinemia,09-06-2025
685018,Hypoglobulinemia,09-06-2025
686017,Hyperglobulinemia,09-06-2025
687014,Ehrlichia sennetsu antibody,09-06-2025
688016,Hematopoiesis finding,09-06-2025
689012,Erythropoiesis finding,09-06-2025
690015,Erythrocyte life span finding,09-06-2025
691016,Erythrocyte destruction finding,09-06-2025
692011,Granulocyte production finding,09-06-2025
693018,Neutrophil production finding,09-06-2025
694012,Blood group antigen ENAV,09-06-2025
695013,Antibody to blood group substance,09-06-2025
696014,Antibody to blood group antigen precursor,09-06-2025
697017,Antibody to antigen in Hh blood group system,09-06-2025
698010,Blood group antibody Le^ab^,09-06-2025
699019,Antibody to antigen in I blood group collection,09-06-2025
700018,Blood group antibody j,09-06-2025
701019,Blood group antibody cE,09-06-2025
702014,Blood group antibody Sec,09-06-2025
703016,Blood group antibody STEM,09-06-2025
704010,Blood group antibody FPTT,09-06-2025
705011,Blood group antibody MAR,09-06-2025
706012,Blood group antibody BARC,09-06-2025
707015,Antibody to antigen in P blood group system,09-06-2025
708013,Antibody to antigen in Globoside collection,09-06-2025
709017,Antibody to antigen in Kx blood group system,09-06-2025
710010,Increased fibrinogen,09-06-2025
711014,Platelet antigen system,09-06-2025
712019,Antigen in platelet antigen system HPA-1,09-06-2025
713012,Antigen in platelet antigen system HPA-2,09-06-2025
714018,Antigen in platelet antigen system HPA-3,09-06-2025
715017,Antigen in platelet antigen system HPA-4,09-06-2025
716016,Antigen in platelet antigen system HPA-5,09-06-2025
717013,Blood group antigen KREP,09-06-2025
718015,Antigen in OK blood group system,09-06-2025
719011,Antigen in Raph blood group system,09-06-2025
720017,Blood group antigen Tr,09-06-2025
721018,Antibody to antigen in Xg blood group system,09-06-2025
722013,Antibody to antigen in Diego blood group system,09-06-2025
723015,Antibody to antigen in Cartwright blood group system,09-06-2025
724014,Antibody to antigen in Scianna blood group system,09-06-2025
725010,Antibody to antigen in Dombrock blood group system,09-06-2025
726011,Antibody to antigen in Colton blood group system,09-06-2025
727019,Antibody to antigen in Indian blood group system,09-06-2025
728012,Antibody to antigen in Gerbich blood group system,09-06-2025
729016,Antibody to antigen in Cromer blood group system,09-06-2025
730014,Antibody to antigen in OK blood group system,09-06-2025
731013,Antibody to antigen in Chido-Rodgers blood group system,09-06-2025
732018,Antibody to antigen in Cost blood group collection,09-06-2025
733011,Antibody to antigen in Knops blood group system,09-06-2025
734017,Antibody to antigen in Er blood group collection,09-06-2025
735016,Antibody to antigen in Bg blood group series,09-06-2025
736015,Antibody to antigen in RAPH blood group system,09-06-2025
737012,Blood group antigen MAM,09-06-2025
738019,Antibody to antigen of ISBT 901 series,09-06-2025
739010,"Named red cell antibody mixture, multiple specificities",09-06-2025
740012,Past medical history of,09-06-2025
741011,Past surgical history of,09-06-2025
742016,Device specimen,09-06-2025
744015,Specimen from breast,09-06-2025
745019,Tissue specimen from breast,09-06-2025
746018,Specimen from lung,09-06-2025
747010,Specimen from pleura,09-06-2025
748017,Tissue specimen from pleura,09-06-2025
749013,Specimen from pleura obtained by pleurectomy,09-06-2025
750013,Specimen from heart,09-06-2025
751012,Specimen from esophagus,09-06-2025
752017,Tissue specimen from esophagus,09-06-2025
753010,Specimen from gastrointestinal tract,09-06-2025
754016,Tissue specimen from gastrointestinal tract,09-06-2025
755015,Specimen from ampulla of Vater,09-06-2025
756019,Tissue specimen from ampulla of Vater,09-06-2025
757011,Specimen from pancreas,09-06-2025
758018,Tissue specimen from pancreas,09-06-2025
759014,Specimen from urinary tract,09-06-2025
760016,Tissue specimen from urinary tract,09-06-2025
761017,Specimen from kidney,09-06-2025
762012,Tissue specimen from kidney,09-06-2025
763019,Tissue specimen from testis,09-06-2025
764013,Specimen from fallopian tube,09-06-2025
765014,Specimen from thyroid,09-06-2025
766010,Tissue specimen from thyroid gland,09-06-2025
767018,Specimen from uterus,09-06-2025
768011,Tissue specimen from uterus,09-06-2025
769015,Tissue specimen from uterine cervix,09-06-2025
770019,Tissue specimen from ovary,09-06-2025
771015,Tissue specimen from fallopian tube,09-06-2025
772010,Branch of,09-06-2025
773017,Removes,09-06-2025
774011,Removes from,09-06-2025
775012,Introduces,09-06-2025
776013,Introduces to,09-06-2025
777016,Has active ingredient,09-06-2025
778014,Gastrostomy route,09-06-2025
779018,Jejunostomy route,09-06-2025
780015,Nasogastric route,09-06-2025
782011,No vascular invasion by tumor,09-06-2025
783018,Vascular invasion by tumor is indeterminate,09-06-2025
784012,Arthrobacter albus,09-06-2025
785013,ARthrobacter luteolus,09-06-2025
786014,"Salmonella serotype B,5:r:-",09-06-2025
787017,"Salmonella sterotype B,:r:-",09-06-2025
788010,"Enterococcus, group I",09-06-2025
789019,"Enterococcus, group II",09-06-2025
790011,"Enterococcus, group III",09-06-2025
791010,"Enterococcus, group IV",09-06-2025
792015,Atypical enterococcus,09-06-2025
793013,"Haemophilus influenzae, biotype I",09-06-2025
794019,"Haemophilus influenzae, biotype II",09-06-2025
795018,"Haemophilus influenzae, biotype III",09-06-2025
796017,"Haemophilus influenzae, biotype IV",09-06-2025
797014,"Haemophilus influenzae, biotype V",09-06-2025
798016,"Haemophilus influenzae, biotype VI",09-06-2025
799012,"Haemophilus influenzae, biotype VII",09-06-2025
800011,"Haemophilus influenzae, biotype VIII",09-06-2025
801010,"Haemophilus parainfluenze, biotype I",09-06-2025
802015,"Haemophilus parainfluenze, biotype II",09-06-2025
803013,"Haemophilus parainfluenze, biotype III",09-06-2025
804019,"Haemophilus parainfluenze, biotype IV",09-06-2025
805018,"Haemophilus parainfluenze, biotype V",09-06-2025
806017,"Haemophilus parainfluenze, biotype VI",09-06-2025
807014,"Haemophilus parainfluenze, biotype VII",09-06-2025
808016,"Haemophilus parainfluenze, biotype VIII",09-06-2025
809012,Leuconostoc garviae,09-06-2025
810019,Mycobacterium goodii,09-06-2025
811015,Mycobacterium wolinskyi,09-06-2025
812010,Nocardia species,09-06-2025
813017,Helcococcus,09-06-2025
814011,Helcococcus kunzii,09-06-2025
815012,Helcococcus species,09-06-2025
816013,CDC group Ic,09-06-2025
817016,CDC group IIe,09-06-2025
818014,CDC group IIg,09-06-2025
819018,CDC group IIh,09-06-2025
820012,CDC group IIi,09-06-2025
821011,CDC group IVc-2,09-06-2025
822016,"Staphylococcus, coagulase positive",09-06-2025
823014,Streptococcus mutans group,09-06-2025
824015,Streptococcus salivarius group,09-06-2025
825019,Streptococcus parasanguis,09-06-2025
826018,Streptococcus mitis group,09-06-2025
827010,Streptococcus milleri group,09-06-2025
828017,"Streptococcus pneumoniae, serotype 19",09-06-2025
829013,Paenibacillus species,09-06-2025
830015,Microbacterium species,09-06-2025
831016,Bovid herpesvirus 5,09-06-2025
832011,"Aspergillus fumigatus, serotype 3",09-06-2025
834012,Tritirachium oryzae,09-06-2025
835013,Tritirachium roseum,09-06-2025
836014,Tritirachium dependens,09-06-2025
837017,Tritirachium species,09-06-2025
838010,Endophyte,09-06-2025
839019,Hammondia heydorni,09-06-2025
840017,Encephalitozoon hellem,09-06-2025
841018,Didelphostrongylus,09-06-2025
842013,Didelphostrongylus species,09-06-2025
843015,Didelphostrongylus hayesi,09-06-2025
845010,Density finding,09-06-2025
846011,Ectropion,09-06-2025
847019,Acquired deformity,09-06-2025
848012,Valgus deformity,09-06-2025
849016,Varus deformity,09-06-2025
850016,Scant hemorrhage,09-06-2025
851017,Hypersegmented neutrophil,09-06-2025
852012,Abnormal macrophage,09-06-2025
853019,Abnormal platelet,09-06-2025
856010,In situ neoplasm (morphology),09-06-2025
857018,Basal cell neoplasm (morphology),09-06-2025
858011,Mucoepidermoid neoplasm (morphology),09-06-2025
859015,"Neuroendocrine carcinoma, grade 1",09-06-2025
860013,"Neuroendocrine carcinoma, grade 2",09-06-2025
861012,"Neuroendocrine carcinoma, grade 3",09-06-2025
864016,Mesonephric neoplasm (morphology),09-06-2025
865015,Odontogenic neoplasm (morphology),09-06-2025
866019,Meningeal neoplasm (morphology),09-06-2025
867011,Plasma cell neoplasm (morphology),09-06-2025
868018,Mast cell neoplasm (morphology),09-06-2025
869014,Immunoproliferative morphology,09-06-2025
870010,Procedure on peritoneal sac,09-06-2025
871014,Adjustment of stabilizing device,09-06-2025
872019,Implantation of cineplastic prosthesis of extremity,09-06-2025
873012,Closed reduction of fracture AND application of cast,09-06-2025
874018,Closed reduction of fracture AND application of splint,09-06-2025
875017,Closed reduction of dislocation AND application of cast,09-06-2025
876016,Closed reduction of dislocation AND application of splint,09-06-2025
877013,Forearm tendon exteriorization cineplasty,09-06-2025
878015,Biceps tunnel cineplasty,09-06-2025
879011,Putti-Platt operation,09-06-2025
880014,Arthroplasty of wrist with synthetic joint prosthesis,09-06-2025
882018,Arthrotomy of knee with drainage,09-06-2025
883011,Decompression fasciotomy of anterior tibial compartment,09-06-2025
884017,Decompression fasciotomy of deep posterior compartment of the leg,09-06-2025
885016,Repair of joint capsule of knee,09-06-2025
886015,Application of hip spica cast,09-06-2025
887012,Arthrotomy with drainage of intertarsal joint,09-06-2025
888019,Hammer toe operation,09-06-2025
892014,Phlebotomy,09-06-2025
893016,Therapeutic phlebotomy,09-06-2025
1035018,Obstetric procedure,09-06-2025
1064010,Provider-specific procedure,09-06-2025
1065011,Positive expiratory pressure mask physiotherapy,09-06-2025
1066012,Oscillating positive expiratory pressure (flutter) physiotherapy,09-06-2025
1067015,High frequency chest compression vest physiotherapy,09-06-2025
1068013,Postural drainage with chest clapping,09-06-2025
1069017,Autogenic pulmonary drainage,09-06-2025
1070016,Spirometry,09-06-2025
1071017,Inhaled bronchodilator therapy,09-06-2025
1072012,Immunization,09-06-2025
1073019,Tetanus vaccination,09-06-2025
1074013,Haemophilus influenzae type b vaccination,09-06-2025
1075014,Apheresis,09-06-2025
1076010,Laboratory procedure categorized by method,09-06-2025
1077018,Staining method,09-06-2025
1078011,Laboratory test related to hemostasis,09-06-2025
1079015,Tilt tube coagulation time method,09-06-2025
1080017,Alpha-2 antiplasmin functional assay,09-06-2025
1081018,"Plasminogen activator inhibitor, chromogenic assay",09-06-2025
1082013,Laboratory test related to immunohematology,09-06-2025
1083015,Direct tissue immunofluorescence procedure,09-06-2025
1084014,Indirect tissue immunofluorescence procedure,09-06-2025
1085010,Immunocytochemical procedure,09-06-2025
1086011,Test for molds,09-06-2025
1087019,Microscopic urinalysis,09-06-2025
1088012,Body fluid analysis,09-06-2025
1089016,Functional residual capacity measurement,09-06-2025
1090013,Lung residual volume measurement,09-06-2025
1099014,Chiropractic adjustment of subluxation,09-06-2025
1135016,Spouse,09-06-2025
1136015,Husband,09-06-2025
1137012,Wife,09-06-2025
1138019,Fiance,09-06-2025
1139010,Endocrine ovary,09-06-2025
1140012,Carcass,09-06-2025
1141011,Epidermal Langerhans cell,09-06-2025
1142016,Apocrine sweat gland,09-06-2025
1143014,Skin AND subcutaneous tissue,09-06-2025
1145019,Ectopic female breast (body structure),09-06-2025
1146018,Ectopic male breast (body structure),09-06-2025
1147010,Posterior process of tibia,09-06-2025
1148017,Ligament of temporomandibular joint,09-06-2025
1149013,Joint of pelvis,09-06-2025
1150013,Subtalar joint,09-06-2025
1151012,Talonavicular joint,09-06-2025
1152017,Blood vessel of head,09-06-2025
1153010,Primary branch of superior mesenteric artery,09-06-2025
1155015,Upper digestive tract,09-06-2025
1156019,Anterior wall of fundus of stomach,09-06-2025
1157011,Posterior wall of fundus of stomach,09-06-2025
1158018,Anterior wall of body of stomach,09-06-2025
1159014,Posterior wall of body of stomach,09-06-2025
1160016,Lesser curvature of body of stomach,09-06-2025
1161017,Greater curvature of body of stomach,09-06-2025
1162012,Anterior wall of antrum of stomach,09-06-2025
1163019,Posterior wall of antrum of stomach,09-06-2025
1164013,Lesser curvature of antrum of stomach,09-06-2025
1165014,Greater curvature of antrum of stomach,09-06-2025
1166010,Hepatic parenchyma,09-06-2025
1167018,Junction of duodenal mucosa and mucosa of ampulla of Vater,09-06-2025
1168011,Peri-ampullary tissue of hepatopancreatic ampulla,09-06-2025
1169015,Female genital organ,09-06-2025
1170019,Anterior wall of upper third of vagina,09-06-2025
1171015,Posterior wall of upper third of vagina,09-06-2025
1172010,Left lateral wall of upper third of vagina,09-06-2025
1173017,Right lateral wall of upper third of vagina,09-06-2025
1174011,Circumferential part of upper third of vagina,09-06-2025
1175012,Anterior wall of middle third of vagina,09-06-2025
1176013,Posterior wall of middle third of vagina,09-06-2025
1177016,Left lateral wall of middle third of vagina,09-06-2025
1178014,Right lateral wall of middle third of vagina,09-06-2025
1179018,Circumferential part of middle third of vagina,09-06-2025
1180015,Anterior wall of lower third of vagina,09-06-2025
1181016,Posterior wall of lower third of vagina,09-06-2025
1182011,Left lateral wall of lower third of vagina,09-06-2025
1183018,Right lateral wall of lower third of vagina,09-06-2025
1184012,Circumferential part of lower third of vagina,09-06-2025
1185013,Cervix part,09-06-2025
1186014,Left inferior quadrant of uterine cervix,09-06-2025
1187017,Left superior quadrant of uterine cervix,09-06-2025
1188010,Right inferior quadrant of uterine cervix,09-06-2025
1189019,Right superior quadrant of uterine cervix,09-06-2025
1190011,Male genital organ,09-06-2025
1191010,Peri-urethral gland zone of prostate,09-06-2025
1192015,Both lateral lobes of the prostate,09-06-2025
1193013,Excretory duct of seminal vesicle,09-06-2025
1194019,Undescended testis (body structure),09-06-2025
1195018,Mononuclear phagocyte system,09-06-2025
1196017,Dendritic cell system,09-06-2025
1197014,Lymphoid precursor cell,09-06-2025
1198016,Hematopoietic precursor cell,09-06-2025
1199012,Erythroid precursor cell,09-06-2025
1200010,Neutrophilic granulocytic cell,09-06-2025
1201014,Myeloid precursor cell,09-06-2025
1202019,Myelocyte,09-06-2025
1203012,Eosinophilic granulocytic cell,09-06-2025
1204018,Basophilic granulocytic cell,09-06-2025
1205017,Megakaryocytic cell,09-06-2025
1206016,Interlobar lymph node of the lung,09-06-2025
1207013,Lobar lymph node of the lung,09-06-2025
1208015,Segmental lymph node of the lung,09-06-2025
1209011,Subsegmental lymph node of the lung,09-06-2025
1210018,Right tracheobronchial lymph node,09-06-2025
1211019,Left peribronchial lymph node,09-06-2025
1212014,Superior mediastinal lymph node,09-06-2025
1213016,Highest mediastinal lymph node,09-06-2025
1214010,Upper paratracheal lymph node (mediastinal),09-06-2025
1215011,Right upper paratracheal (suprainnominate) mediastinal lymph node,09-06-2025
1216012,Left upper paratracheal (supra-aortic) mediastinal lymph node,09-06-2025
1217015,Prevascular/retrotracheal lymph node,09-06-2025
1218013,Retrotracheal lymph node (mediastinal),09-06-2025
1219017,Lower paratracheal (including azygous) lymph node,09-06-2025
1220011,"Lower paratracheal lymph node, superior group",09-06-2025
1221010,"Lower paratracheal lymph node, inferior group",09-06-2025
1222015,Right lower paratracheal lymph node,09-06-2025
1223013,Left lower paratracheal lymph node,09-06-2025
1224019,Lymph node of aortic arch,09-06-2025
1225018,Lymph node of aortopulmonary window,09-06-2025
1226017,Para-aortic lymph node of the anterior mediastinum,09-06-2025
1227014,Paraesophageal lymph node below carina,09-06-2025
1228016,Lymph node of the pulmonary ligament,09-06-2025
1229012,Veiled cell,09-06-2025
1230019,Endocrine testis,09-06-2025
1231015,Endocrine gonad,09-06-2025
1232010,Mouth part,09-06-2025
1233017,Abdominal Region,09-06-2025
1234011,Surface region,09-06-2025
1235012,Upper extremity region,09-06-2025
1236013,Elbow region,09-06-2025
1237016,Hand region,09-06-2025
1238014,Lower extremity region,09-06-2025
1239018,Peritoneal fold,09-06-2025
1240016,Phalanx part,09-06-2025
1241017,Skeletal muscle,09-06-2025
1242012,Intracranial artery,09-06-2025
1243019,Peripheral nerve of trunk,09-06-2025
1244013,Brain stem spino-olivary tract,09-06-2025
1245014,Cell region,09-06-2025
1246010,Spino-olivary tract,09-06-2025
1247018,Soft tissues of head,09-06-2025
1248011,Soft tissues of neck,09-06-2025
1249015,Meckel's diverticulum (body structure),09-06-2025
1251016,Gemtuzumab ozogamicin,09-06-2025
1252011,Thoracoscopic partial lobectomy of lung,09-06-2025
1253018,Ornithine racemase,09-06-2025
1254012,Retrobulbar injection of therapeutic agent,09-06-2025
1255013,Retrobulbar injection of medication,09-06-2025
